tid,lat,lon,day,hour,payment_type,pickup_dropoff,tid2,tid3
117680,40.759507,-73.98178,20,0,3,1,871,848
117680,40.782068,-73.982685,20,0,1,0,872,848
117690,40.756993,-73.97816,20,0,1,1,872,848
117690,40.727672,-73.985973,20,0,1,0,872,848
117700,40.742105,-73.993295,12,19,3,1,872,849
117700,40.796665,-73.94872499999998,12,19,1,0,872,849
117710,40.753958,-73.984847,24,17,3,1,872,849
117710,40.752508,-73.97220299999998,24,17,1,0,872,849
117720,40.751067,-73.99418199999998,11,7,1,1,872,849
117720,40.76582,-73.983822,11,7,3,0,872,849
117730,40.784773,-73.97718299999998,20,3,1,1,872,849
117730,40.775472,-73.978228,20,3,3,0,872,849
117740,40.73085,-74.00113,20,3,3,1,872,849
117740,40.780802,-73.981522,20,3,3,0,872,849
117750,40.780508,-73.958202,9,15,1,1,872,849
117750,40.768535,-73.94963799999998,9,16,1,0,872,849
117760,40.739908,-73.98045299999998,9,8,1,1,872,849
117760,40.713067,-74.008393,9,8,3,0,872,849
117770,40.740137,-73.97624,12,6,3,1,872,849
117770,40.746603,-73.989637,12,6,3,0,872,849
117780,40.779347,-73.977523,9,18,1,1,872,849
117780,40.744272,-73.99082699999998,9,18,1,0,872,849
117790,40.73873,-74.005142,20,3,3,1,872,849
117790,40.704887,-73.90880699999998,20,3,1,0,872,849
117800,40.776868,-73.96167199999998,11,6,1,1,872,849
117800,40.754262,-73.963717,11,7,1,0,872,850
117810,40.762985,-73.99769499999998,20,3,3,1,872,850
117810,40.765783,-73.931117,20,3,1,0,872,850
117820,40.770277,-73.96071999999998,12,8,3,1,873,850
117820,40.754328,-73.969333,12,9,1,0,873,850
117830,40.743635,-73.99066,12,12,3,1,873,850
117830,40.754195,-73.99195799999998,12,12,1,0,873,850
117840,40.784343,-73.977445,20,3,3,1,873,850
117840,40.773532,-73.95534999999998,20,3,1,0,873,850
117850,40.779227,-73.988427,19,20,1,1,873,850
117850,40.741073,-73.98845799999998,19,20,3,0,873,850
117860,40.773788,-73.87100499999998,8,21,3,1,873,850
117860,40.69339,-73.988798,8,21,3,0,873,850
117870,40.740988,-73.98579499999998,9,21,3,1,873,850
117870,40.751493,-73.9775,9,21,1,0,873,850
117880,40.730377,-73.991883,12,10,3,1,873,850
117880,40.743852,-73.97347999999998,12,10,1,0,873,850
117890,40.761978,-73.967583,12,12,3,1,873,850
117890,40.748443,-74.02227,12,13,3,0,873,850
117900,40.713265,-74.00888,19,21,3,1,873,851
117900,40.748382,-73.988195,19,21,1,0,873,851
117910,40.853083,-73.86274299999998,19,21,3,1,873,851
117910,40.855423,-73.865735,19,21,1,0,873,851
117920,40.76934,-73.957645,19,21,3,1,873,851
117920,40.778273,-73.95462,19,21,1,0,873,851
117930,40.764852,-73.99270799999998,19,21,3,1,873,851
117930,40.750688,-73.99467699999998,19,21,3,0,873,851
117940,40.785595,-73.969792,23,13,3,1,873,851
117940,40.798033,-73.96848699999998,23,13,3,0,873,851
117950,40.769952,-73.954398,23,12,3,1,873,851
117950,40.770918,-73.95354299999998,23,12,3,0,874,851
117960,40.74697,-73.98537,19,21,3,1,874,851
117960,40.725215,-73.981147,19,21,3,0,874,851
117970,40.743337,-73.992323,23,13,1,1,874,851
117970,40.73676,-73.98984199999998,23,13,3,0,874,851
117980,40.778677,-73.95622299999998,23,16,3,1,874,851
117980,40.7849,-73.953762,23,16,1,0,874,851
117990,40.736493,-73.993172,19,21,1,1,874,851
117990,40.73348,-73.997252,19,21,3,0,874,851
118000,40.726965,-73.979883,22,18,3,1,874,851
118000,40.729673,-73.99856,22,18,3,0,874,851
118010,40.739465,-73.979738,22,19,1,1,874,851
118010,40.717743,-73.990402,22,19,3,0,874,851
118020,40.737337,-73.99684499999998,19,21,3,1,874,851
118020,40.719548,-74.010568,19,21,1,0,874,851
118030,40.732815,-73.97470699999998,19,21,3,1,874,851
118030,40.715545,-74.003248,19,21,3,0,874,851
118040,40.767653,-73.96433,24,12,3,1,874,851
118040,40.73099,-73.9919,24,12,3,0,874,851
118050,40.769172,-73.984792,19,21,1,1,874,851
118050,40.774335,-73.98716,19,21,1,0,874,851
118060,40.752243,-73.993008,22,19,1,1,874,851
118060,40.777322,-73.95766299999998,22,19,1,0,874,851
118070,40.647165,-73.789592,19,20,3,1,874,851
118070,40.743263,-73.986805,19,21,1,0,874,851
118080,40.72337,-74.007282,19,21,3,1,874,851
118080,40.740342,-74.00560299999998,19,21,1,0,874,851
118090,40.72787,-73.988067,19,21,1,1,875,851
118090,40.68247,-73.998705,19,21,1,0,875,851
118100,40.720902,-73.99789199999998,8,18,1,1,875,852
118100,40.742632,-74.006792,8,18,1,0,875,852
118110,40.646622,-73.78909299999998,10,17,3,1,875,852
118110,40.756603,-73.984983,10,18,3,0,875,852
118120,40.752888,-73.978177,8,21,3,1,875,852
118120,40.762237,-73.981362,8,21,3,0,875,852
118130,40.70812,-74.00372299999998,9,22,3,1,875,852
118130,40.761345,-73.97898,9,22,1,0,875,852
118140,40.76829,-73.98418499999998,9,21,3,1,875,852
118140,40.775907,-73.982938,9,21,1,0,875,852
118150,40.751335,-73.975335,19,21,1,1,875,852
118150,40.734055,-73.977698,19,21,3,0,875,852
118160,40.711252,-74.01598799999998,13,12,1,1,875,852
118160,40.70673,-74.00395299999998,13,12,3,0,875,852
118170,40.803508,-73.96741199999998,19,20,1,1,875,852
118170,40.748438,-73.970982,19,21,3,0,875,852
118180,40.753072,-73.970892,10,18,1,1,875,852
118180,40.771112,-73.948412,10,18,1,0,875,852
118190,40.742217,-73.987325,10,20,1,1,875,852
118190,40.748998,-73.9914,10,20,1,0,875,852
118200,40.766433,-73.952577,10,19,3,1,875,852
118200,40.763327,-73.986242,10,19,3,0,875,852
118210,40.756483,-73.96437799999998,19,21,3,1,875,853
118210,40.765505,-73.96093999999998,19,21,3,0,875,853
118220,40.744537,-74.005888,19,21,3,1,875,853
118220,40.734973,-74.004897,19,21,3,0,876,853
118230,40.752382,-73.99344999999998,27,14,3,1,876,853
118230,40.752528,-73.978685,27,14,3,0,876,853
118240,40.764682,-73.988158,19,21,3,1,876,853
118240,40.742423,-73.99741799999998,19,21,1,0,876,853
118250,40.724152,-74.004622,19,21,1,1,876,853
118250,40.725062,-73.99960199999998,19,21,1,0,876,853
118260,40.746817,-73.977517,19,21,3,1,876,853
118260,40.762028,-73.960302,19,21,3,0,876,853
118270,40.711115,-74.01579499999998,19,20,1,1,876,853
118270,40.666332,-73.735603,19,21,3,0,876,853
118280,40.702895,-74.01218,19,21,1,1,876,853
118280,40.770115,-73.96344999999998,19,21,1,0,876,853
118290,40.75748,-73.993173,19,20,1,1,876,853
118290,40.722093,-73.98321799999998,19,21,1,0,876,853
118300,40.76132,-73.96060199999998,19,21,1,1,876,853
118300,40.7439,-73.98775,19,21,3,0,876,853
118310,40.756463,-73.987345,22,21,1,1,876,853
118310,40.767208,-73.982707,22,21,3,0,876,853
118320,40.772842,-73.958428,27,8,1,1,876,853
118320,40.76461,-73.96642699999998,27,8,3,0,876,853
118330,40.752382,-73.984965,22,21,3,1,876,853
118330,40.720672,-73.90184999999998,22,21,1,0,876,853
118340,40.761853,-74.00110999999998,22,22,3,1,876,853
118340,40.781205,-73.951767,22,22,1,0,876,853
118350,40.721655,-73.98760299999998,20,3,3,1,876,853
118350,40.751545,-73.97661999999998,20,3,3,0,876,853
118360,40.752105,-73.991872,27,10,3,1,877,853
118360,40.759175,-73.97889999999998,27,10,3,0,877,853
118370,40.785995,-73.95124199999998,27,11,3,1,877,853
118370,40.825022,-73.951385,27,11,3,0,877,853
118380,40.745462,-73.998242,9,19,3,1,877,854
118380,40.76128,-73.98677,9,19,3,0,877,854
118390,40.752177,-74.004733,12,15,1,1,877,854
118390,40.75168,-73.988138,12,15,1,0,877,854
118400,40.72145,-73.987683,27,2,1,1,877,854
118400,40.735045,-74.006112,27,2,3,0,877,854
118410,40.746943,-74.004687,28,0,1,1,877,854
118410,40.711735,-74.00721199999998,28,0,3,0,877,854
118420,40.728127,-73.995377,27,11,1,1,877,854
118420,40.760405,-73.979493,27,12,3,0,877,854
118430,40.728072,-73.990915,25,23,1,1,877,854
118430,40.781868,-73.98321799999998,25,23,3,0,877,854
118440,40.734857,-74.000057,12,23,3,1,877,854
118440,40.739772,-74.00618,12,23,1,0,877,854
118450,40.764633,-73.96624699999998,12,9,3,1,877,854
118450,40.758327,-73.97086199999998,12,9,1,0,877,854
118460,40.753905,-73.97445,13,20,1,1,877,854
118460,40.748438,-73.976625,13,20,3,0,877,855
118470,40.779175,-73.95089199999998,13,20,3,1,877,855
118470,40.743805,-73.977022,13,20,3,0,877,855
118480,40.714512,-73.997032,12,23,3,1,877,855
118480,40.676352,-73.99879,12,23,1,0,877,855
118490,40.751413,-73.973473,9,20,1,1,877,855
118490,40.777583,-73.978943,9,21,3,0,878,855
118500,40.646393,-73.78388699999998,11,23,1,1,878,855
118500,40.780493,-73.975882,11,23,1,0,878,855
118510,40.64292,-73.78967199999998,8,16,3,1,878,855
118510,40.648788,-73.782407,8,16,1,0,878,855
118520,40.735662,-73.98316199999998,11,19,1,1,878,855
118520,40.724798,-73.99740799999998,11,19,3,0,878,855
118530,40.759147,-73.97239,9,22,3,1,878,855
118530,40.761928,-73.971732,9,22,3,0,878,855
118540,40.758962,-73.962287,11,23,3,1,878,855
118540,40.74026,-74.007975,11,23,1,0,878,855
118550,40.790982,-73.95368,19,23,3,1,878,855
118550,40.757338,-73.989508,19,23,3,0,878,855
118560,40.767003,-73.959743,19,21,3,1,878,855
118560,40.771518,-73.956838,19,21,3,0,878,855
118570,40.75306,-73.97484199999998,19,21,3,1,878,855
118570,40.755338,-73.98858,19,21,3,0,878,855
118580,40.735143,-74.002243,20,0,1,1,878,855
118580,40.709823,-74.00886199999998,20,0,3,0,878,855
118590,40.771638,-73.982,20,0,3,1,878,855
118590,40.76946,-73.991945,20,0,3,0,878,855
118600,40.765372,-73.98560999999998,20,4,3,1,878,855
118600,40.755382,-73.988178,20,4,3,0,878,855
118610,40.754803,-73.98408499999998,20,0,1,1,878,855
118610,40.708115,-74.00723499999998,20,0,3,0,878,855
118620,40.778772,-73.92608699999998,20,5,3,1,878,856
118620,40.639395,-73.786305,20,5,3,0,878,856
118630,40.743237,-73.9818,20,5,3,1,879,856
118630,40.738308,-73.989958,20,5,3,0,879,856
118640,40.774065,-73.94851699999998,20,5,1,1,879,856
118640,40.746857,-73.98072,20,5,3,0,879,856
118650,40.741367,-74.008607,20,5,1,1,879,856
118650,40.646843,-73.790075,20,6,3,0,879,856
118660,40.756712,-73.99047199999998,19,20,3,1,879,856
118660,40.761582,-73.95716299999998,19,20,3,0,879,856
118670,40.762663,-73.965913,13,9,3,1,879,856
118670,40.77031,-73.954108,13,9,3,0,879,856
118680,40.761122,-73.98343,10,18,3,1,879,856
118680,40.735405,-73.97941299999998,10,18,3,0,879,856
118690,40.647698,-73.979613,19,9,1,1,879,856
118690,40.647698,-73.979613,19,9,3,0,879,856
118700,40.766877,-73.98214799999998,20,7,1,1,879,856
118700,40.763328,-73.98791199999998,20,7,3,0,879,856
118710,40.785585,-73.972778,20,8,1,1,879,856
118710,40.75415,-73.988088,20,8,1,0,879,856
118720,40.715008,-74.008018,20,7,1,1,879,856
118720,40.770473,-73.96808,20,8,3,0,879,856
118730,40.754978,-73.98444999999998,25,1,1,1,879,856
118730,40.74355,-73.97500499999998,25,1,1,0,879,856
118740,40.754415,-73.98496199999998,20,8,3,1,879,856
118740,40.76194,-73.979927,20,8,3,0,879,856
118750,40.742842,-73.992278,20,7,3,1,879,856
118750,40.772407,-73.967167,20,8,1,0,879,856
118760,40.800462,-73.968073,20,7,3,1,879,856
118760,40.800462,-73.968073,20,7,3,0,880,856
118770,40.776723,-73.948828,20,10,3,1,880,856
118770,40.771335,-73.956502,20,10,3,0,880,856
118780,40.758203,-73.97058,11,8,1,1,880,856
118780,40.748875,-73.984215,11,9,3,0,880,856
118790,40.780053,-73.949872,20,8,1,1,880,856
118790,40.750303,-73.982865,20,8,3,0,880,856
118800,40.753153,-73.96652,20,8,1,1,880,856
118800,40.76664,-73.956148,20,8,3,0,880,856
118810,40.773972,-73.94849,26,20,1,1,880,857
118810,40.77952,-73.955273,26,20,3,0,880,857
118820,40.739612,-74.001822,20,8,1,1,880,857
118820,40.770032,-73.967448,20,8,3,0,880,857
118830,40.78011,-73.944642,20,10,1,1,880,857
118830,40.779605,-73.97343999999998,20,10,1,0,880,857
118840,40.815188,-73.957903,27,10,3,1,880,857
118840,40.80504,-73.93916,27,10,3,0,880,857
118850,40.77922,-73.98129799999998,19,17,3,1,880,857
118850,40.783103,-73.975987,19,17,3,0,880,857
118860,40.734258,-73.977903,20,8,3,1,880,857
118860,40.769188,-73.968862,20,8,1,0,880,857
118870,40.722563,-73.979962,20,3,1,1,880,857
118870,40.733758,-73.980917,20,3,3,0,880,857
118880,40.74005,-74.00345,19,17,1,1,880,857
118880,40.735592,-73.99253199999998,19,17,3,0,880,857
118890,40.724898,-73.987362,20,1,3,1,880,857
118890,40.768077,-73.95122499999998,20,2,1,0,880,858
118900,40.776343,-73.947528,19,8,3,1,881,858
118900,40.768525,-73.94995799999998,19,8,3,0,881,858
118910,40.785687,-73.949062,20,4,3,1,881,858
118910,40.855152,-73.93098,20,4,3,0,881,858
118920,40.744453,-73.998675,20,2,3,1,881,858
118920,40.718332,-74.005268,20,2,3,0,881,858
118930,40.76375,-73.997478,20,4,3,1,881,858
118930,40.717143,-73.958428,20,4,3,0,881,858
118940,40.741363,-74.005128,20,2,3,1,881,858
118940,40.74317,-73.999967,20,2,3,0,881,858
118950,40.719892,-74.005367,20,2,1,1,881,858
118950,40.724417,-73.981598,20,2,1,0,881,858
118960,40.746257,-74.000535,20,4,3,1,881,858
118960,40.76398,-73.988123,20,4,3,0,881,858
118970,40.726968,-73.991517,20,2,1,1,881,858
118970,40.768568,-73.95599799999998,20,2,3,0,881,858
118980,40.77353,-73.95772499999998,20,4,3,1,881,858
118980,40.775578,-73.954313,20,4,3,0,881,858
118990,40.69596,-73.984387,20,4,3,1,881,859
118990,40.69596,-73.984387,20,4,3,0,881,859
119000,40.72387,-73.99106999999998,20,4,1,1,881,859
119000,40.726375,-73.955077,20,4,1,0,881,859
119010,40.754322,-73.96920699999998,19,8,3,1,881,859
119010,40.752225,-73.976623,19,8,3,0,881,859
119020,40.751642,-73.97085199999998,20,4,3,1,881,859
119020,40.867545,-73.92145499999998,20,4,3,0,881,859
119030,40.761782,-73.99024699999998,20,2,3,1,881,859
119030,40.748058,-73.99289799999998,20,2,3,0,882,859
119040,40.775922,-73.956148,20,4,3,1,882,859
119040,40.744352,-73.971047,20,4,1,0,882,859
119050,40.718097,-73.993927,20,0,3,1,882,859
119050,40.7488,-73.98819799999998,20,0,1,0,882,859
119060,40.710423,-73.963947,20,2,1,1,882,859
119060,40.71376,-73.94934999999998,20,2,3,0,882,859
119070,40.747695,-73.98486699999998,20,4,3,1,882,859
119070,40.745645,-73.975933,20,4,1,0,882,859
119080,40.739648,-73.98493499999998,20,2,3,1,882,859
119080,40.730525,-74.00011,20,2,1,0,882,859
119090,40.746967,-73.892132,10,18,3,1,882,859
119090,40.76224,-73.870472,10,18,1,0,882,859
119100,40.767122,-73.979505,19,18,3,1,882,859
119100,40.757982,-73.985802,19,18,1,0,882,859
119110,40.720022,-74.01017,20,0,3,1,882,859
119110,40.72597,-74.008328,20,0,3,0,882,859
119120,40.7453,-73.979347,20,1,1,1,882,859
119120,40.749095,-73.97855199999998,20,1,1,0,882,859
119130,40.763593,-73.985085,20,1,3,1,882,859
119130,40.780332,-73.980275,20,1,3,0,882,859
119140,40.757832,-73.981583,20,0,3,1,882,859
119140,40.760865,-73.911933,20,1,3,0,882,859
119150,40.762753,-73.981905,20,1,3,1,882,859
119150,40.784138,-73.97762,20,1,3,0,882,859
119160,40.734663,-73.990848,20,0,1,1,882,860
119160,40.721448,-73.99508199999998,20,1,3,0,882,860
119170,40.68007,-74.00970499999998,20,1,3,1,883,860
119170,40.684522,-73.97870799999998,20,1,3,0,883,860
119180,40.768908,-73.86261299999998,19,22,3,1,883,860
119180,40.732333,-73.998772,19,23,1,0,883,860
119190,40.72937,-73.98999499999998,20,1,1,1,883,860
119190,40.736952,-74.00727999999998,20,1,1,0,883,860
119200,40.67047,-73.98889699999998,20,0,3,1,883,860
119200,40.687732,-73.91896199999998,20,1,3,0,883,860
119210,40.759832,-73.987815,20,0,3,1,883,860
119210,40.76949,-73.960155,20,1,3,0,883,860
119220,40.808997,-73.938445,20,6,3,1,883,860
119220,40.819948,-73.923327,20,6,1,0,883,860
119230,40.747708,-73.97374499999998,20,0,3,1,883,860
119230,40.751367,-73.971027,20,0,1,0,883,860
119240,40.749407,-73.983203,20,1,1,1,883,860
119240,40.772827,-73.95233299999998,20,1,1,0,883,860
119250,40.748132,-73.94716699999998,20,1,3,1,883,860
119250,40.732858,-73.952183,20,1,1,0,883,860
119260,40.745147,-73.978853,20,0,3,1,883,860
119260,40.758688,-73.99302,20,0,3,0,883,860
119270,40.750037,-73.995012,19,9,1,1,883,860
119270,40.751645,-73.983985,19,9,1,0,883,860
119280,40.74858,-73.98833999999998,19,23,1,1,883,861
119280,40.780572,-73.952567,20,0,3,0,883,861
119290,40.744068,-73.999273,19,23,1,1,883,861
119290,40.729095,-73.97987999999998,19,23,1,0,883,861
119300,40.770262,-73.980565,19,14,1,1,883,861
119300,40.78297,-73.978347,19,14,3,0,884,861
119310,40.740175,-74.006343,19,23,1,1,884,861
119310,40.772927,-73.953423,19,23,3,0,884,861
119320,40.739882,-73.98670799999998,19,23,1,1,884,861
119320,40.719967,-73.98743299999998,19,23,3,0,884,861
119330,40.77646,-73.98227699999998,19,14,3,1,884,861
119330,40.783873,-73.97967,19,14,1,0,884,861
119340,40.813968,-73.959682,19,23,3,1,884,861
119340,40.841303,-73.939713,19,23,1,0,884,861
119350,40.714378,-73.99722,19,14,3,1,884,861
119350,40.744695,-73.99134499999998,19,14,3,0,884,862
119360,40.787783,-73.96756999999998,19,14,3,1,884,862
119360,40.767563,-73.97069,19,14,1,0,884,862
119370,40.797802,-73.96933,19,14,3,1,884,862
119370,40.808978,-73.95296,19,14,3,0,884,862
119380,40.753755,-73.974152,19,18,1,1,884,862
119380,40.759605,-73.97084499999998,19,18,3,0,884,862
119390,40.752937,-73.970307,19,14,1,1,884,862
119390,40.75068,-73.976432,19,14,1,0,884,862
119400,40.79868,-73.96898,19,18,3,1,884,862
119400,40.771852,-73.95603199999998,19,18,3,0,884,862
119410,40.782432,-73.980793,19,23,3,1,884,862
119410,40.801508,-73.96853,19,23,1,0,884,862
119420,40.76252,-73.974243,19,14,1,1,884,862
119420,40.749722,-73.978953,19,14,1,0,884,862
119430,40.758928,-73.985612,19,17,3,1,884,862
119430,40.721278,-74.000355,19,18,3,0,884,862
119440,40.730603,-73.98487799999998,19,23,1,1,885,862
119440,40.781873,-73.94591699999998,19,23,3,0,885,862
119450,40.784865,-73.94962499999998,19,23,1,1,885,862
119450,40.732833,-74.00631199999998,19,23,1,0,885,862
119460,40.801478,-73.95828199999998,19,18,1,1,885,862
119460,40.764038,-73.966147,19,18,1,0,885,862
119470,40.738442,-73.989892,19,18,3,1,885,862
119470,40.741352,-73.997698,19,18,3,0,885,862
119480,40.7649,-73.96839,19,18,3,1,885,863
119480,40.749885,-73.97192699999998,19,18,1,0,885,863
119490,40.77913,-73.97748,19,8,3,1,885,863
119490,40.764513,-73.976162,19,8,3,0,885,863
119500,40.777485,-73.98618999999998,19,8,1,1,885,863
119500,40.78199,-73.97592799999998,19,8,1,0,885,863
119510,40.745342,-73.982685,19,14,1,1,885,863
119510,40.745757,-73.971973,19,14,1,0,885,863
119520,40.79092,-73.974447,19,14,3,1,885,863
119520,40.855183,-73.937875,19,14,3,0,885,863
119530,40.788802,-73.955168,19,8,3,1,885,863
119530,40.77321,-73.94604699999998,19,8,3,0,885,863
119540,40.762437,-73.959827,19,8,3,1,885,863
119540,40.786043,-73.96882499999998,19,8,1,0,885,863
119550,40.770463,-73.964167,19,8,3,1,885,863
119550,40.75606,-73.98710699999998,19,8,3,0,885,863
119560,40.680467,-73.97475799999998,19,23,1,1,885,863
119560,40.693285,-73.97346799999998,19,23,3,0,885,863
119570,40.727958,-73.98811999999998,19,23,3,1,885,863
119570,40.693222,-73.97267999999998,19,23,1,0,886,863
119580,40.749057,-73.990425,19,23,3,1,886,863
119580,40.7373,-73.97405,19,23,3,0,886,863
119590,40.777987,-73.98223299999998,19,8,3,1,886,863
119590,40.770823,-73.979943,19,8,1,0,886,863
119600,40.725502,-73.99221199999998,19,23,1,1,886,863
119600,40.713667,-73.951535,19,23,3,0,886,863
119610,40.764427,-73.977455,19,23,3,1,886,864
119610,40.765467,-73.96578499999998,19,23,1,0,886,864
119620,40.785627,-73.953092,19,8,3,1,886,864
119620,40.763217,-73.968783,19,8,3,0,886,864
119630,40.72733,-73.98258,20,4,3,1,886,864
119630,40.7431,-73.920157,20,4,1,0,886,864
119640,40.755643,-73.961432,19,8,3,1,886,864
119640,40.763033,-73.97108,19,8,1,0,886,864
119650,40.766202,-73.983412,19,23,3,1,886,864
119650,40.794625,-73.97574299999998,19,23,1,0,886,864
119660,40.756393,-73.992033,19,23,3,1,886,864
119660,40.761168,-73.989227,19,23,3,0,886,864
119670,40.774963,-73.95873799999998,19,8,3,1,886,864
119670,40.77173,-73.951367,19,8,3,0,886,864
119680,40.751158,-73.971368,19,23,3,1,886,864
119680,40.725495,-73.97786,19,23,1,0,886,864
119690,40.740663,-73.998248,19,19,3,1,886,864
119690,40.727152,-74.005657,19,19,3,0,886,864
119700,40.750847,-73.99139499999998,19,19,3,1,886,864
119700,40.757583,-73.97234799999998,19,19,1,0,886,864
